gene_id,average_length
SpisGene11142,2884
SpisGene11143,5661
SpisGene11144,6840
SpisGene11145,11578
SpisGene11146,4292
SpisGene11147,13035.666666666666
SpisGene11148,10870
SpisGene11149,12338
SpisGene1115,3839
SpisGene11150,6596
SpisGene11151,4630
SpisGene11152,11460
SpisGene11153,16055
SpisGene11154,5473
SpisGene11155,18534.2
SpisGene11156,21360
SpisGene11157,1415
SpisGene11158,4302
SpisGene11159,15027
SpisGene1116,2247
SpisGene11161,21935
SpisGene11162,2831
SpisGene11163,4363
SpisGene11164,725
SpisGene11165,7524
SpisGene11166,1245
SpisGene11167,23901
SpisGene11168,14680
SpisGene11169,17454
SpisGene1117,15993
SpisGene11170,13403
SpisGene11171,15840
SpisGene11172,14907
SpisGene11173,16799
SpisGene11174,17222
SpisGene11175,19735
SpisGene11176,11369
SpisGene11177,2081
SpisGene11178,5223
SpisGene11179,7461
SpisGene1118,8459
SpisGene11180,3655
SpisGene11181,11230
SpisGene11182,3673
SpisGene11183,4130
SpisGene11184,803
SpisGene11185,1482
SpisGene11186,12582
SpisGene11187,2032
SpisGene11188,3836
SpisGene11189,9241
SpisGene1119,10704
SpisGene11190,489
SpisGene11191,15969
SpisGene11192,11499
SpisGene11193,1045
SpisGene11194,3665
SpisGene11195,2002
SpisGene11196,3675
SpisGene11197,8065
SpisGene11198,4791
SpisGene11199,6912
SpisGene112,2405
SpisGene1120,1583
SpisGene11200,11189
SpisGene11201,7307
SpisGene11202,4016
SpisGene11203,30610
SpisGene11204,27792
SpisGene11205,14002
SpisGene11206,7868
SpisGene11207,32874
SpisGene11208,4742
SpisGene11209,27747
SpisGene1121,3304
SpisGene11210,1270
SpisGene11211,43145.666666666664
SpisGene11212,13099
SpisGene11213,2407
SpisGene11214,731
SpisGene11215,7256
SpisGene11216,8835
SpisGene11217,9218
SpisGene11218,3571
SpisGene11219,21387
SpisGene1122,5675
SpisGene11220,7423.5
SpisGene11221,2589
SpisGene11222,5154
SpisGene11223,11801
SpisGene11224,11996
SpisGene11225,3908
SpisGene11226,23788
SpisGene11227,34626
SpisGene11228,7957
SpisGene11229,919
SpisGene1123,2490
SpisGene11230,1709
SpisGene11231,1476
SpisGene11232,3065
SpisGene11233,10980
SpisGene11234,1931
SpisGene11235,22459
SpisGene11236,2976
SpisGene11237,5756
SpisGene11238,1982
SpisGene11239,5680
SpisGene1124,10253
SpisGene11240,9318
SpisGene11241,833
SpisGene11242,1295
SpisGene11243,10696
SpisGene11244,10157
SpisGene11245,2166
SpisGene11246,1838
SpisGene11247,6483
SpisGene11248,8174
SpisGene11249,3728
SpisGene1125,7476
SpisGene11250,8048
SpisGene11251,2812
SpisGene11252,3331
SpisGene11253,19183
SpisGene11254,5964
SpisGene11255,18060
SpisGene11256,11623
SpisGene11257,11198
SpisGene11258,14549
SpisGene11259,11556
SpisGene1126,9728
SpisGene11260,15927
SpisGene11261,6127
SpisGene11262,16601
SpisGene11263,3041
SpisGene11264,3573
SpisGene11265,4554
SpisGene11266,10009
SpisGene11267,3576
SpisGene11268,6921
SpisGene11269,9638.666666666666
SpisGene1127,16306
SpisGene11270,16101
SpisGene11271,5858
SpisGene11272,12295
SpisGene11273,8701
SpisGene11274,4637
SpisGene11275,9811
SpisGene11276,13647
SpisGene11277,1965
SpisGene11278,5225
SpisGene11279,5576
SpisGene1128,2490
SpisGene11280,7864
SpisGene11281,4734.5
SpisGene11282,12949
SpisGene11283,6431
SpisGene11284,4797
SpisGene11285,26042
SpisGene11286,1852
SpisGene11287,6935
SpisGene11288,5829
SpisGene11289,21647
SpisGene1129,8081
SpisGene11290,1094
SpisGene11291,9864
SpisGene11292,8919
SpisGene11293,1803
SpisGene11294,10470
SpisGene11295,4009
SpisGene11296,4929
SpisGene11297,5778
SpisGene11298,24021
SpisGene11299,7455
SpisGene113,1041
SpisGene1130,3024
SpisGene11300,4636
SpisGene11301,2985
SpisGene11302,29080
SpisGene11303,4662
SpisGene11304,3820
SpisGene11305,14897
SpisGene11306,3885
SpisGene11307,2588
SpisGene11308,1645
SpisGene11309,4924
SpisGene1131,6141
SpisGene11310,4804
SpisGene11311,5526
SpisGene11312,4685
SpisGene11313,21425
SpisGene11314,6149
SpisGene11315,6593
SpisGene11316,25295
SpisGene11317,6498
SpisGene11318,9001
SpisGene11319,10102
SpisGene1132,11191
SpisGene11320,23894
SpisGene11321,21412
SpisGene11322,24584
SpisGene11323,6095.5
SpisGene11324,5882
SpisGene11325,1093
SpisGene11326,5077
SpisGene11327,14579
SpisGene11328,1680
SpisGene11329,8716
SpisGene1133,3078
SpisGene11330,60709
SpisGene11331,5796
SpisGene11332,4913
SpisGene11333,14267
SpisGene11334,7599
SpisGene11335,2353
SpisGene11336,3067
SpisGene11337,19729
SpisGene11338,6006
SpisGene11339,14411
SpisGene1134,16129
SpisGene11340,12481
SpisGene11341,18377
SpisGene11342,31604.666666666668
SpisGene11343,2776
SpisGene11344,5979.5
SpisGene11345,8482
SpisGene11346,2457.5
SpisGene11347,3349
SpisGene11348,21872
SpisGene11349,19706
SpisGene1135,16584
SpisGene11350,6037
SpisGene11351,2005
SpisGene11352,15665
SpisGene11353,9303
SpisGene11354,25307.166666666668
SpisGene11355,2431
SpisGene11356,670
SpisGene11357,16818
SpisGene11358,9705
SpisGene11359,5768
SpisGene1136,1746
SpisGene11360,1362
SpisGene11361,11017
SpisGene11362,3053
SpisGene11363,5077
SpisGene11364,7425
SpisGene11365,7294
SpisGene11366,8010
SpisGene11367,10821
SpisGene11368,3368
SpisGene11369,2235
SpisGene1137,1989
SpisGene11370,16163
SpisGene11371,8482
SpisGene11372,36540
SpisGene11373,2024
SpisGene11374,3245
SpisGene11375,2515
SpisGene11376,38124
SpisGene11377,11094
SpisGene11378,9273
SpisGene11379,18403
SpisGene1138,7396
SpisGene11380,14052
SpisGene11381,19109
SpisGene11383,6284
SpisGene11384,6476
SpisGene11385,2090
SpisGene11386,3915
SpisGene11387,18628
SpisGene11388,3645
SpisGene11389,7680
SpisGene1139,2226
SpisGene11390,7554
SpisGene11391,3177
SpisGene11392,19731
SpisGene11393,2567
SpisGene11394,2916
SpisGene11395,3231
SpisGene11396,8915
SpisGene11397,1953
SpisGene11398,53756
SpisGene11399,10463
SpisGene114,7507
SpisGene1140,9128
SpisGene11400,2011
SpisGene11401,8794
SpisGene11402,7836
SpisGene11403,2148
SpisGene11404,10384
SpisGene11405,10975
SpisGene11406,7316
SpisGene11407,1135
SpisGene11408,17878
SpisGene11409,2702
SpisGene1141,5829
SpisGene11410,15779
SpisGene11411,49204
SpisGene11412,13419
SpisGene11413,6953
SpisGene11414,2464
SpisGene11415,11037
SpisGene11416,5690
SpisGene11417,705
SpisGene11418,20913
SpisGene11419,34851
SpisGene1142,8443
SpisGene11420,10394
SpisGene11421,8925
SpisGene11422,3624
SpisGene11423,15857
SpisGene11424,2889
SpisGene11425,4145
SpisGene11426,5339
SpisGene11427,13201.25
SpisGene11428,4472
SpisGene11429,10539
SpisGene1143,25333
SpisGene11430,6651
SpisGene11431,10317
SpisGene11432,4119
SpisGene11433,15322
SpisGene11434,7213
SpisGene11435,8082
SpisGene11436,12018
SpisGene11437,5502
SpisGene11438,5824
SpisGene11439,9985
SpisGene1144,2104
SpisGene11440,2074
SpisGene11442,6377
SpisGene11443,2160
SpisGene11444,8510
SpisGene11445,10574.5
SpisGene11446,28125
SpisGene11447,5065
SpisGene11448,970
SpisGene11449,2645
SpisGene1145,2056
SpisGene11450,5103
SpisGene11451,4966
SpisGene11452,1897
SpisGene11453,1877
SpisGene11454,1897
SpisGene11455,22244
SpisGene11456,17194
SpisGene11457,8384
SpisGene11458,6023
SpisGene11459,1146
SpisGene1146,14701.5
SpisGene11460,5427
SpisGene11461,3078
SpisGene11462,6326
SpisGene11463,5255
SpisGene11464,2931
SpisGene11465,2439
SpisGene11466,2261
SpisGene11467,15725
SpisGene11468,1655
SpisGene11469,7175
SpisGene1147,11334
SpisGene11470,5763
SpisGene11471,893
SpisGene11472,42354
SpisGene11474,2326
SpisGene11475,22634.5
SpisGene11476,22099
SpisGene11477,20256
SpisGene11478,8916
SpisGene11479,7271
SpisGene1148,3814.6666666666665
SpisGene11480,3744
SpisGene11481,16980
SpisGene11482,2504
SpisGene11483,29782
SpisGene11484,5659
SpisGene11485,17925
SpisGene11486,3379
SpisGene11487,3164
SpisGene11488,1903
SpisGene11489,5925
SpisGene1149,5479
SpisGene11490,3386
SpisGene11491,14206
SpisGene11492,8579
SpisGene11493,3808
SpisGene11494,5391
SpisGene11495,1333
SpisGene11496,598
SpisGene11497,11447
SpisGene11498,20495
SpisGene11499,3181
SpisGene115,2297
SpisGene1150,3025
SpisGene11500,1119
SpisGene11501,6922
SpisGene11502,1561
SpisGene11503,1665
SpisGene11504,7205
SpisGene11505,10136
SpisGene11506,25094
SpisGene11507,36766
SpisGene11508,54998
SpisGene11509,11743
SpisGene1151,14796
SpisGene11510,6633
SpisGene11511,3877
SpisGene11512,11145
SpisGene11513,10102
SpisGene11514,11270
SpisGene11515,5414
SpisGene11516,4568
SpisGene11517,5229
SpisGene11518,5738
SpisGene11519,2865
SpisGene1152,8154
SpisGene11520,2145
SpisGene11521,1213
SpisGene11522,1708
SpisGene11523,14719
SpisGene11524,11362
SpisGene11525,9612
SpisGene11526,967
SpisGene11527,12279
SpisGene11528,12581
SpisGene11529,15030
SpisGene1153,5182
SpisGene11530,6814
SpisGene11531,4240
SpisGene11532,3699
SpisGene11533,9206
SpisGene11534,2301
SpisGene11535,15847
SpisGene11536,15005
SpisGene11537,6614
SpisGene11538,2340
SpisGene11539,9842
SpisGene1154,5589
SpisGene11540,18374
SpisGene11541,16701
SpisGene11542,4764
SpisGene11543,6917
SpisGene11544,10212
SpisGene11545,5123
SpisGene11546,6947
SpisGene11547,23772
SpisGene11548,20353
SpisGene1155,5738
SpisGene11550,8434
SpisGene11551,16675
SpisGene11552,8695
SpisGene11553,13543
SpisGene11554,6350
SpisGene11555,6065
SpisGene11556,5337
SpisGene11557,3376
SpisGene11558,10933
SpisGene11559,6947
SpisGene1156,4311
SpisGene11560,6907
SpisGene11561,5468
SpisGene11562,3637
SpisGene11563,2792
SpisGene11564,5544
SpisGene11565,8709
SpisGene11566,2323
SpisGene11567,11581
SpisGene11568,24508
SpisGene11569,1128
SpisGene1157,10729
SpisGene11570,19462
SpisGene11571,21030
SpisGene11572,11155
SpisGene11573,12165
SpisGene11574,10116
SpisGene11575,12181
SpisGene11576,1063
SpisGene11577,3456
SpisGene11578,3228
SpisGene11579,3770
SpisGene1158,17124
SpisGene11580,6417
SpisGene11581,9715
SpisGene11582,1439
SpisGene11583,2383
SpisGene11584,2979
SpisGene11585,2044
SpisGene11586,12627
SpisGene11587,10391
SpisGene11588,4968.5
SpisGene11589,2025
SpisGene1159,5458
SpisGene11590,8026
SpisGene11591,12078
SpisGene11592,3697
SpisGene11593,10228
SpisGene11594,2004
SpisGene11595,17105
SpisGene11596,1203
SpisGene11597,4905
SpisGene11598,3890
SpisGene11599,11203
SpisGene116,32283
SpisGene1160,5147
SpisGene11600,4837
SpisGene11601,2776
SpisGene11602,4143
SpisGene11603,9109
SpisGene11604,9407
SpisGene11605,5248
SpisGene11606,4204
SpisGene11607,2390
SpisGene11608,1209
SpisGene11609,4220
SpisGene1161,6009
SpisGene11610,1972
SpisGene11611,3350
SpisGene11612,3629
SpisGene11613,13759
SpisGene11614,5639
SpisGene11615,4885
SpisGene11616,1036
SpisGene11617,983
SpisGene11618,27449
SpisGene11619,16583
SpisGene1162,5211
SpisGene11620,14953
SpisGene11621,2009
SpisGene11622,18667
SpisGene11623,2013
SpisGene11624,3999
SpisGene11625,4592
SpisGene11626,12284
SpisGene11627,18329
SpisGene11628,5751
SpisGene11629,8754
SpisGene1163,7811
SpisGene11630,9843
SpisGene11631,2571
SpisGene11632,2595
SpisGene11633,7642
SpisGene11634,8190
SpisGene11635,2395
SpisGene11636,5332
SpisGene11637,44661
SpisGene11638,903
SpisGene11639,3793
SpisGene1164,1849
SpisGene11640,15746
SpisGene11641,3943
SpisGene11642,11501
SpisGene11643,20356
SpisGene11644,10953
SpisGene11645,18070
SpisGene11646,5230
SpisGene11647,3376
SpisGene11648,3139
SpisGene11649,3599
SpisGene1165,5355
SpisGene11650,5590
SpisGene11651,7427
SpisGene11652,6991
SpisGene11653,5519
SpisGene11654,17823
SpisGene11655,7500
SpisGene11656,9369.5
SpisGene11657,10022
SpisGene11658,2860
SpisGene11659,2520
SpisGene1166,1143
SpisGene11660,19235
SpisGene11661,1655
SpisGene11662,27782
SpisGene11663,5093
SpisGene11664,17902
SpisGene11665,10627
SpisGene11666,21556
SpisGene11667,742
SpisGene11668,3782
SpisGene11669,6347
SpisGene1167,5071
SpisGene11670,5652
SpisGene11671,5657
SpisGene11672,5305
SpisGene11673,23166.5
SpisGene11674,32723
SpisGene11675,30105
SpisGene11676,5140
SpisGene11677,7558
SpisGene11678,6229
SpisGene11679,2859
SpisGene1168,7543
SpisGene11680,2946
SpisGene11681,3290
SpisGene11682,5279
SpisGene11683,2809
SpisGene11684,4260
SpisGene11685,8273
SpisGene11686,12073
SpisGene11687,2217
SpisGene11688,506
SpisGene11689,1216
SpisGene1169,24547
SpisGene11690,44412.5
SpisGene11691,15322
SpisGene11692,675
SpisGene11693,1249
SpisGene11694,5986
SpisGene11695,2671
SpisGene11696,11032
SpisGene11697,3103
SpisGene11698,3149
SpisGene11699,11870
SpisGene117,5176
SpisGene1170,26101
SpisGene11700,8240
SpisGene11701,12575
SpisGene11702,7402
SpisGene11703,1385
SpisGene11704,2256
SpisGene11705,1469
SpisGene11706,1867
SpisGene11707,10042
SpisGene11708,5752
SpisGene11709,4850
SpisGene1171,4371
SpisGene11710,2818
SpisGene11711,5452
SpisGene11712,3724
SpisGene11713,22337
SpisGene11714,16229
SpisGene11715,1356
SpisGene11716,10790
SpisGene11717,636
SpisGene11718,3617
SpisGene11719,9299
SpisGene1172,8310
SpisGene11720,1761
SpisGene11721,9456
SpisGene11722,21546
SpisGene11723,45976
SpisGene11724,2275
SpisGene11725,45141
SpisGene11726,1578
SpisGene11727,2609
SpisGene11728,3257
SpisGene11729,1647
SpisGene1173,9054
SpisGene11730,11613
SpisGene11731,13624
SpisGene11732,15647
SpisGene11733,4132
SpisGene11734,3513
SpisGene11735,6983
SpisGene11736,3259
SpisGene11737,34933
SpisGene11738,2274
SpisGene11739,11032
SpisGene1174,3526
SpisGene11740,12009
SpisGene11741,29671.8
SpisGene11742,4193
SpisGene11743,1764
SpisGene11744,6355
SpisGene11745,17758
SpisGene11746,3708
SpisGene11747,5367
SpisGene11748,6195
SpisGene11749,2902
SpisGene1175,7324
SpisGene11750,4089
SpisGene11751,24771
SpisGene11752,1306
SpisGene11753,2521
SpisGene11754,11988
SpisGene11755,3274
SpisGene11756,3455
SpisGene11757,13856
SpisGene11758,3492
SpisGene11759,45897
SpisGene1176,6727
SpisGene11760,4299
SpisGene11761,7031
SpisGene11762,11717
SpisGene11763,11193
SpisGene11764,8198
SpisGene11766,57844
SpisGene11767,6422
SpisGene11768,15014
SpisGene11769,15830
SpisGene1177,4017
SpisGene11770,2427
SpisGene11771,3781
SpisGene11772,3274
SpisGene11773,3864
SpisGene11774,8845
SpisGene11775,25045
SpisGene11776,21042
SpisGene11777,3795
SpisGene11778,8688
SpisGene11779,6460
SpisGene1178,4193
SpisGene11780,7445.5
SpisGene11781,17261
SpisGene11782,17857
SpisGene11783,16576
SpisGene11784,3227
SpisGene11785,1919
SpisGene11786,7600
SpisGene11787,22161
SpisGene11788,9165
SpisGene11789,9192
SpisGene1179,3792
SpisGene11790,3232
SpisGene11791,20787
SpisGene11792,9649
SpisGene11793,6675
SpisGene11794,7328
SpisGene11795,4709
SpisGene11796,1725
SpisGene11797,13850
SpisGene11798,2123
SpisGene11799,9151
SpisGene118,11649
SpisGene1180,3627
SpisGene11800,3715
SpisGene11801,932
SpisGene11802,1769
SpisGene11803,10140
SpisGene11804,2451
SpisGene11805,8522
SpisGene11806,1584
SpisGene11807,5203
SpisGene11808,893
SpisGene11809,5041
SpisGene1181,4365
SpisGene11810,11483
SpisGene11811,3176
SpisGene11812,18011
SpisGene11813,11854
SpisGene11814,8116
SpisGene11815,9327
SpisGene11816,982
SpisGene11817,5292
SpisGene11818,3052
SpisGene11819,3189
SpisGene1182,24027
SpisGene11820,1081
SpisGene11821,22465
SpisGene11822,4333
SpisGene11823,11100
SpisGene11824,3410
SpisGene11825,15707
SpisGene11826,6135
SpisGene11827,13096
SpisGene11828,2666
SpisGene11829,2781
SpisGene1183,3307
SpisGene11830,3854
SpisGene11831,6528.5
SpisGene11832,13968
SpisGene11833,16456
SpisGene11834,10953
SpisGene11835,8675
SpisGene11836,5080
SpisGene11837,5582
SpisGene11838,12131
SpisGene11839,12066
SpisGene1184,16478.75
SpisGene11841,1207
SpisGene11842,18006
SpisGene11843,9093
SpisGene11844,11635.5
SpisGene11845,5889
SpisGene11846,15550
SpisGene11847,568
SpisGene11848,8602
SpisGene11849,829
SpisGene1185,3183
SpisGene11850,1985
SpisGene11851,4751
SpisGene11852,3975
SpisGene11853,2527
SpisGene11854,4080
SpisGene11855,7597
SpisGene11856,2964
SpisGene11857,3900
SpisGene11858,10035
SpisGene11859,8182
SpisGene1186,3554
SpisGene11860,19685
SpisGene11861,14971
SpisGene11862,9267
SpisGene11863,4900
SpisGene11864,12633
SpisGene11865,10655
SpisGene11866,5324
SpisGene11867,6015
SpisGene11868,2555
SpisGene11869,3505
SpisGene1187,4489
SpisGene11870,4186
SpisGene11871,2419
SpisGene11872,4786
SpisGene11873,1880
SpisGene11874,7901
SpisGene11875,2269
SpisGene11876,2311
SpisGene11877,6023
SpisGene11878,20290.5
SpisGene11879,10267.5
SpisGene1188,10008
SpisGene11880,21259
SpisGene11881,1455
SpisGene11882,26655
SpisGene11883,15757
SpisGene11884,13179
SpisGene11885,1750
SpisGene11886,3428
SpisGene11887,18024.333333333332
SpisGene11888,4613.5
SpisGene11889,4201.5
SpisGene1189,14580
SpisGene11890,4037
SpisGene11891,1426
SpisGene11892,6636
SpisGene11893,11212
SpisGene11894,6579
SpisGene11895,20702
SpisGene11896,3233.5
SpisGene11897,1714
SpisGene11898,13200
SpisGene11899,2239
SpisGene119,3731
SpisGene1190,20922
SpisGene11900,10257
SpisGene11901,18195
SpisGene11902,12478
SpisGene11903,8762
SpisGene11904,2275
SpisGene11905,7623
SpisGene11906,26204
SpisGene11907,16653
SpisGene11908,17744
SpisGene11909,1652
SpisGene1191,27838
SpisGene11910,4439
SpisGene11911,3930
SpisGene11912,23310
SpisGene11913,15534
SpisGene11914,70456
SpisGene11915,2970
SpisGene11916,1218
SpisGene11917,1678
SpisGene11918,10571
SpisGene11919,2367
SpisGene1192,1702
SpisGene11920,8776
SpisGene11921,3897
SpisGene11922,2665
SpisGene11923,1100
SpisGene11924,8459
SpisGene11925,24183
SpisGene11926,4740
SpisGene11927,47014
SpisGene11928,7203
SpisGene11929,3379
SpisGene1193,2274
SpisGene11930,8927
SpisGene11931,2851
SpisGene11932,10430
SpisGene11933,9097
SpisGene11934,14153
SpisGene11935,6160.5
SpisGene11936,2195
SpisGene11937,3843
SpisGene11938,5596
SpisGene11939,3764
SpisGene1194,13831
SpisGene11940,4574
SpisGene11941,2941
SpisGene11942,2888
SpisGene11943,2801
SpisGene11944,2891
SpisGene11945,3629
SpisGene11946,2446
SpisGene11947,3744
SpisGene11948,7868
SpisGene11949,21572
SpisGene1195,10973
SpisGene11950,11187
SpisGene11951,4524
SpisGene11952,4078
SpisGene11953,12099
SpisGene11954,11917
SpisGene11955,5405
SpisGene11957,12887
SpisGene11958,16538
SpisGene11959,2650
SpisGene1196,8414
SpisGene11960,7095
SpisGene11961,4958
SpisGene11962,2813
SpisGene11963,2591
SpisGene11964,14585
SpisGene11965,4541
SpisGene11966,1206
SpisGene11967,926
SpisGene11968,1002
SpisGene11969,24603
SpisGene1197,12542
SpisGene11970,9896
SpisGene11971,16392
SpisGene11972,1831
SpisGene11973,827
SpisGene11974,1291
SpisGene11975,9558
SpisGene11976,1229
SpisGene11977,28188
SpisGene11978,26190
SpisGene11979,5669
SpisGene1198,5870
SpisGene11980,2706
SpisGene11981,4853
SpisGene11982,928
SpisGene11983,2450
SpisGene11984,1588
SpisGene11985,4070
SpisGene11986,1140
SpisGene11987,2195
SpisGene11988,1148
SpisGene11989,3327
SpisGene1199,11290
SpisGene11990,14227
SpisGene11991,7827
SpisGene11992,35242
SpisGene11993,3001
SpisGene11994,2488
SpisGene11995,9007
SpisGene11996,3262
SpisGene11997,1954
SpisGene11998,15771
SpisGene11999,5501
SpisGene12,8746
SpisGene120,2418
SpisGene1200,4530
SpisGene12000,6282
SpisGene12001,6977
SpisGene12002,10766
SpisGene12003,7641
SpisGene12004,6668
SpisGene12005,8883
SpisGene12006,19579
SpisGene12007,15661
SpisGene12008,6302
SpisGene12009,1475
SpisGene1201,5890
SpisGene12010,17602
SpisGene12011,16637
SpisGene12012,9063
SpisGene12013,13841
SpisGene12014,13109
SpisGene12015,4596
SpisGene12016,3050
SpisGene12017,24513
SpisGene12018,1165
SpisGene12019,7980
SpisGene1202,17556
SpisGene12020,4096
SpisGene12021,3350
SpisGene12022,22579
SpisGene12023,6667
SpisGene12024,21757
SpisGene12025,14970
SpisGene12026,25663
SpisGene12027,8808
SpisGene12028,4996
SpisGene12029,28260.5
SpisGene1203,2068
SpisGene12030,7848
SpisGene12031,5046.5
SpisGene12032,11031
SpisGene12033,2439
SpisGene12035,4069
SpisGene12036,27138
SpisGene12037,6629
SpisGene12038,5216
SpisGene12039,19878
SpisGene1204,8564
SpisGene12040,1733
SpisGene12041,15652
SpisGene12042,18809
SpisGene12043,2865
SpisGene12044,12751
SpisGene12045,1113
SpisGene12046,4698
SpisGene12047,1281
SpisGene12048,16363
SpisGene12049,19770
SpisGene1205,4755
SpisGene12050,14683
SpisGene12051,1776
SpisGene12052,20134
SpisGene12053,1095
SpisGene12054,5067
SpisGene12055,3539
SpisGene12056,15583
SpisGene12057,2027
SpisGene12058,8672
SpisGene12059,13614
SpisGene1206,1318
SpisGene12060,4471
SpisGene12061,14120
SpisGene12062,2128
SpisGene12063,5497
SpisGene12064,32143
SpisGene12065,6037
SpisGene12066,2099
SpisGene12067,21130
SpisGene12068,4249
SpisGene12069,6557
SpisGene1207,3736
SpisGene12070,1419
SpisGene12071,7322
SpisGene12072,1039
SpisGene12073,2906
SpisGene12074,1503
SpisGene12075,11498
SpisGene12076,4823
SpisGene12077,5478
SpisGene12078,7616
SpisGene12079,16228
SpisGene1208,8078
SpisGene12080,8246
SpisGene12081,2979
SpisGene12082,7971
SpisGene12083,1607
SpisGene12084,2216
SpisGene12085,8250
SpisGene12086,12767.5
SpisGene12087,30149
SpisGene12088,6826
SpisGene12089,8473
SpisGene1209,2031
SpisGene12090,1070
SpisGene12091,7458
SpisGene12092,15174
SpisGene12093,13232
SpisGene12094,2626
SpisGene12095,4804
SpisGene12096,8000
SpisGene12097,10212
SpisGene12098,9258
SpisGene12099,23123
SpisGene121,6625
SpisGene1210,949
SpisGene12100,3773
SpisGene12101,7475
SpisGene12102,2208
SpisGene12103,97125
SpisGene12104,2561
SpisGene12105,15483
SpisGene12106,8059
